"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"HCXInsurancePlan","InsurancePlan.coverage.benefit.type","InsurancePlan.coverage.benefit.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type of benefit","Type of benefit (primary care; speciality care; inpatient; outpatient).","","","","","","","","","",,,,,"",,,,"InsurancePlan.coverage.benefit.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.coverage.benefit.requirement","InsurancePlan.coverage.benefit.requirement","","","",0,1,"","","","string {[]} {[]}
","Referral requirements","The referral requirements to have access/coverage for this benefit.","","","","","","","","","",,,,,"",,,,"InsurancePlan.coverage.benefit.requirement",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.coverage.benefit.limit","InsurancePlan.coverage.benefit.limit","","","",0,*,"","","","BackboneElement {[]} {[]}
","Benefit limits","The specific limits on the benefit.","","","","","","","","","",,,,,"",,,,"InsurancePlan.coverage.benefit.limit",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.coverage.benefit.limit.id","InsurancePlan.coverage.benefit.limit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HCXInsurancePlan","InsurancePlan.coverage.benefit.limit.extension","InsurancePlan.coverage.benefit.limit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.coverage.benefit.limit.modifierExtension","InsurancePlan.coverage.benefit.limit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.coverage.benefit.limit.value","InsurancePlan.coverage.benefit.limit.value","","","",0,1,"","","","Quantity {[]} {[]}
","Maximum value allowed","The maximum amount of a service item a plan will pay for a covered benefit.  For examples. wellness visits, or eyeglasses.","May also be called “eligible expense,” “payment allowance,” or “negotiated rate.”.","","","","","","","","",,,,,"",,,,"InsurancePlan.coverage.benefit.limit.value",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.coverage.benefit.limit.code","InsurancePlan.coverage.benefit.limit.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Benefit limit details","The specific limit on the benefit.","Use `CodeableConcept.text` element if the data is free (uncoded) text.","","","","","","","","",,,,,"",,,,"InsurancePlan.coverage.benefit.limit.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan","InsurancePlan.plan","","","",0,*,"","","","BackboneElement {[]} {[]}
","Plan details","Details about an insurance plan.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.id","InsurancePlan.plan.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HCXInsurancePlan","InsurancePlan.plan.extension","InsurancePlan.plan.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.extension:proofOfIdDocuments","InsurancePlan.plan.extension","proofOfIdDocuments","","",0,*,"","","","Extension {[CanonicalType[https://ig.hcxprotocol.io/v0.7.1/StructureDefinition-HCXProofOfIdentificationExtension.html]]} {[]}
","List of documents for Proof of Identification.","List of documents for Proof of Identification.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.extension:proofOfPresenceDocuments","InsurancePlan.plan.extension","proofOfPresenceDocuments","","",0,*,"","","","Extension {[CanonicalType[https://ig.hcxprotocol.io/v0.7.1/StructureDefinition-HCXProofOfPresenceExtension.html]]} {[]}
","List of documents for Proof of Presence.","List of documents for Proof of Presence.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.modifierExtension","InsurancePlan.plan.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.identifier","InsurancePlan.plan.identifier","","","",0,*,"","","Y","Identifier {[]} {[]}
","Business Identifier for Product","Business identifiers assigned to this health insurance plan which remain constant as the resource is updated and propagates from server to server.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.type","InsurancePlan.plan.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of plan","Type of plan. For example, ""Platinum"" or ""High Deductable"".","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.coverageArea","InsurancePlan.plan.coverageArea","","","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Location]]}
","Where product applies","The geographic region in which a health insurance plan's benefits apply.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.coverageArea",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.network","InsurancePlan.plan.network","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","What networks provide coverage","Reference to the network that providing the type of coverage.","Networks are represented as a hierarchy of organization resources.","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.network",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.generalCost","InsurancePlan.plan.generalCost","","","",0,*,"","","","BackboneElement {[]} {[]}
","Overall costs","Overall costs associated with the plan.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.generalCost",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.generalCost.id","InsurancePlan.plan.generalCost.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HCXInsurancePlan","InsurancePlan.plan.generalCost.extension","InsurancePlan.plan.generalCost.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.generalCost.modifierExtension","InsurancePlan.plan.generalCost.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.generalCost.type","InsurancePlan.plan.generalCost.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of cost","Type of cost.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.generalCost.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.generalCost.groupSize","InsurancePlan.plan.generalCost.groupSize","","","",0,1,"","","","positiveInt {[]} {[]}
","Number of enrollees","Number of participants enrolled in the plan.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.generalCost.groupSize",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.generalCost.cost","InsurancePlan.plan.generalCost.cost","","","",0,1,"","","","Money {[]} {[]}
","Cost value","Value of the cost.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.generalCost.cost",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.generalCost.comment","InsurancePlan.plan.generalCost.comment","","","",0,1,"","","","string {[]} {[]}
","Additional cost information","Additional information about the general costs associated with this plan.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.generalCost.comment",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost","InsurancePlan.plan.specificCost","","","",0,*,"","","","BackboneElement {[]} {[]}
","Specific costs","Costs associated with the coverage provided by the product.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.id","InsurancePlan.plan.specificCost.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HCXInsurancePlan","InsurancePlan.plan.specificCost.extension","InsurancePlan.plan.specificCost.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.modifierExtension","InsurancePlan.plan.specificCost.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.category","InsurancePlan.plan.specificCost.category","","","",1,1,"","","","CodeableConcept {[]} {[]}
","General category of benefit","General category of benefit (Medical; Dental; Vision; Drug; Mental Health; Substance Abuse; Hospice, Home Health).","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost.category",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit","InsurancePlan.plan.specificCost.benefit","","","",0,*,"","","","BackboneElement {[]} {[]}
","Benefits list","List of the specific benefits under this category of benefit.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost.benefit",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.id","InsurancePlan.plan.specificCost.benefit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.extension","InsurancePlan.plan.specificCost.benefit.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.extension:clinicalDiagnosticDocuments","InsurancePlan.plan.specificCost.benefit.extension","clinicalDiagnosticDocuments","","",0,*,"","","","Extension {[CanonicalType[https://ig.hcxprotocol.io/v0.7.1/StructureDefinition-HCXDiagnosticDocumentsExtension.html]]} {[]}
","List of documents to be submitted to claim the benefit.","List of documents to be submitted to claim the benefit.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.extension:informationalMessages","InsurancePlan.plan.specificCost.benefit.extension","informationalMessages","","",0,*,"","","","Extension {[CanonicalType[https://ig.hcxprotocol.io/v0.7.1/StructureDefinition-HCXInformationalMessagesExtension.html]]} {[]}
","Messages related to the benefit.","Messages related to the benefit.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.extension:questionnnaires","InsurancePlan.plan.specificCost.benefit.extension","questionnnaires","","",0,*,"","","","Extension {[CanonicalType[https://ig.hcxprotocol.io/v0.7.1/StructureDefinition-HCXQuestionnairesExtension.html]]} {[]}
","Questionnaires to be answered to claim the benefit.","Questionnaires to be answered to claim the benefit.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.modifierExtension","InsurancePlan.plan.specificCost.benefit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.type","InsurancePlan.plan.specificCost.benefit.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type of specific benefit","Type of specific benefit (preventative; primary care office visit; speciality office visit; hospitalization; emergency room; urgent care).","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost.benefit.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost","InsurancePlan.plan.specificCost.benefit.cost","","","",0,*,"","","","BackboneElement {[]} {[]}
","List of the costs","List of the costs associated with a specific benefit.","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost.benefit.cost",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost.id","InsurancePlan.plan.specificCost.benefit.cost.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost.extension","InsurancePlan.plan.specificCost.benefit.cost.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost.modifierExtension","InsurancePlan.plan.specificCost.benefit.cost.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost.type","InsurancePlan.plan.specificCost.benefit.cost.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type of cost","Type of cost (copay; individual cap; family cap; coinsurance; deductible).","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost.benefit.cost.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost.applicability","InsurancePlan.plan.specificCost.benefit.cost.applicability","","","",0,1,"","","","CodeableConcept {[]} {[]}
","in-network | out-of-network | other","Whether the cost applies to in-network or out-of-network providers (in-network; out-of-network; other).","","","","","","","","","",,"required","Whether the cost applies to in-network or out-of-network providers.","http://hl7.org/fhir/ValueSet/insuranceplan-applicability|4.0.1","",,,,"InsurancePlan.plan.specificCost.benefit.cost.applicability",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost.qualifiers","InsurancePlan.plan.specificCost.benefit.cost.qualifiers","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Additional information about the cost","Additional information about the cost, such as information about funding sources (e.g. HSA, HRA, FSA, RRA).","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost.benefit.cost.qualifiers",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HCXInsurancePlan","InsurancePlan.plan.specificCost.benefit.cost.value","InsurancePlan.plan.specificCost.benefit.cost.value","","","",0,1,"","","","Quantity {[]} {[]}
","The actual cost value","The actual cost value. (some of the costs may be represented as percentages rather than currency, e.g. 10% coinsurance).","","","","","","","","","",,,,,"",,,,"InsurancePlan.plan.specificCost.benefit.cost.value",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Coverage","Coverage","Coverage","","","",0,*,"","","","","Insurance or medical plan or a payment agreement","Financial instrument which may be used to reimburse or pay for health care products and services. Includes both insurance and self-payment.","The Coverage resource contains the insurance card level information, which is customary to provide on claims and other communications between providers and insurers.","","","","","","","","",,,,,"",,,,"Coverage",0,*,"",""
"Coverage","Coverage.id","Coverage.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"Coverage","Coverage.meta","Coverage.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
